vehicle_type,engine_capacity_cc,oil_filter_change_date,current_date,oil_filter_age_days,km_after_change,road_type,load_type,avg_oil_temperature,oil_viscosity_index,engine_rpm_avg,idling_percentage,ambient_temperature,fuel_type,driving_style,oil_filter_condition
Hatchback,1962,2023-06-15,2024-05-13,333,27698,highway,medium,98.65233619306646,93.53557976349354,3016,38,27.570600258206426,Petrol,aggressive,Red
SUV,2147,2023-10-29,2024-06-20,235,4003,city,light,71.60085547111053,89.26117380085176,1206,35,23.37008371984562,Diesel,calm,Orange
SUV,7474,2023-10-21,2024-07-23,276,22536,offroad,medium,111.72660594387182,79.84093213334394,3294,31,35.518360002256756,Petrol,calm,Red
SUV,1907,2023-05-28,2024-04-22,330,27211,city,heavy,70.8116278906835,50.909139064576685,2246,28,40.9451097646852,CNG,normal,Dark-Orange
Sedan,4740,2024-01-16,2024-11-16,305,55603,offroad,light,119.19863819286394,34.501144561094364,1337,40,17.988383500010485,CNG,normal,Red
LCV,3331,2024-01-27,2024-06-02,127,6981,city,heavy,91.02619887975705,85.38537746354757,1235,28,42.928588006474016,Diesel,calm,Yellow
Truck,5841,2023-01-26,2024-01-22,361,46702,mixed,light,128.33080711478277,22.25834540198438,2681,21,44.53562044757194,CNG,calm,Red
SUV,4027,2024-02-13,2024-06-01,109,14966,offroad,medium,129.9126508100784,26.584532020186415,2504,37,24.383506970705753,CNG,calm,Orange
Hatchback,2344,2023-12-06,2024-02-13,69,5053,offroad,light,78.34004888980326,33.13273057981011,2418,28,41.01275121643698,Petrol,calm,Light-Green
Hatchback,1485,2023-10-07,2024-03-27,172,15773,highway,heavy,91.06756211390277,92.40822234796885,1975,29,38.87494237108511,CNG,normal,Yellow
Sedan,2355,2023-04-19,2024-02-13,300,55691,city,light,82.61747837966277,68.08736658004511,1444,5,27.29246404650746,CNG,aggressive,Dark-Orange
SUV,1483,2024-05-18,2024-11-17,183,11064,city,light,101.07256660283153,38.57509624264669,3768,33,39.175190188782366,Diesel,aggressive,Dark-Orange
Truck,4594,2023-07-27,2024-01-26,183,24560,highway,medium,105.54146923367712,86.60852369839249,3083,34,36.33661478699168,CNG,aggressive,Orange
Truck,1270,2024-04-12,2024-11-23,225,35266,mixed,light,80.02907233205048,48.37584310496946,1691,19,41.89658065117062,Petrol,aggressive,Orange
Truck,7475,2023-05-26,2024-03-24,303,26257,mixed,medium,92.39337039290271,87.97633941953384,3670,17,18.154285010772107,Diesel,calm,Dark-Orange
LCV,6941,2024-02-19,2024-04-23,64,11019,highway,heavy,113.52082271319411,38.02529842730674,3307,7,13.014810537826651,CNG,aggressive,Yellow
Sedan,5796,2023-12-10,2024-12-23,379,24138,city,medium,125.84551141835169,39.86111999115086,3461,28,44.966868999117935,Diesel,calm,Red
Truck,3833,2023-03-02,2024-04-04,399,42770,offroad,light,70.17279419057101,43.97380724440583,2036,31,30.600217668758262,Diesel,normal,Red
Sedan,2494,2024-06-15,2024-07-28,43,4678,highway,heavy,83.36355071995388,58.77884705385306,2371,35,28.154441696559317,Petrol,normal,Light-Green
SUV,2350,2023-12-23,2024-09-06,258,5352,city,medium,82.57443285208697,20.492317226399344,2223,36,18.118316562956338,Diesel,calm,Orange
Sedan,4822,2024-01-23,2024-02-15,23,3840,city,light,95.12192255824544,94.10709900733622,3761,9,12.138442833741298,Diesel,normal,Green
Sedan,5284,2024-05-15,2024-08-14,91,15084,mixed,heavy,88.81867220057039,92.79379432981999,1682,13,16.416965628427143,Petrol,aggressive,Yellow
Hatchback,4454,2024-03-02,2024-12-13,286,24728,offroad,light,79.2676009083253,77.62779806029627,3016,28,29.13600082200292,Diesel,calm,Dark-Orange
Bus,3809,2023-06-13,2024-01-12,213,14789,city,heavy,75.3447048534892,95.82699734682964,3959,23,19.953301848577297,Diesel,aggressive,Dark-Orange
Sedan,2871,2023-12-22,2024-01-28,37,2632,offroad,light,96.92803512700574,27.25798588138477,3496,34,43.05057357605337,CNG,calm,Yellow
Bus,7349,2023-10-27,2024-04-07,163,13203,city,medium,70.14244183140467,93.19210178027842,3160,19,40.69067093042416,Diesel,normal,Yellow
Truck,5356,2024-09-03,2024-10-12,39,3030,mixed,medium,101.3443703816101,30.224145027072975,1849,30,27.24502832881735,CNG,aggressive,Light-Green
Sedan,4989,2023-06-03,2024-07-03,396,53379,offroad,heavy,73.5119501151258,30.814704690385017,3188,28,30.827999806728243,CNG,aggressive,Red
Bus,5342,2023-11-22,2024-01-07,46,7135,city,heavy,111.7860420147939,88.45270730735936,1402,23,29.240713453700774,Diesel,aggressive,Yellow
LCV,3240,2024-05-08,2024-07-16,69,8077,mixed,heavy,103.7339748132453,70.60270050970337,2691,31,42.4420758712772,Petrol,normal,Light-Green
Hatchback,5573,2023-07-20,2024-02-28,223,34832,highway,heavy,108.88838836130361,56.07446137058935,3925,11,35.18942786822329,Diesel,normal,Orange
Sedan,6452,2023-10-08,2024-04-04,179,7530,offroad,medium,121.8127068863408,81.63691160324967,2561,5,21.678241036253922,CNG,aggressive,Orange
LCV,2294,2023-12-22,2024-07-04,195,38858,highway,heavy,100.45121033927073,44.97691697065649,1333,29,20.81615032787566,Diesel,calm,Orange
Sedan,5068,2023-04-27,2024-01-27,275,46831,city,heavy,94.22011547486917,61.60126591401735,1722,9,34.914983409609036,CNG,normal,Dark-Orange
Hatchback,5710,2024-02-25,2024-09-22,210,39005,offroad,light,117.20536616969108,73.40538144831584,2898,38,33.56932223348751,CNG,normal,Orange
Bus,3902,2023-04-19,2024-03-09,325,37101,mixed,heavy,127.68632051461955,89.96212000779826,2415,25,27.180931147930895,Petrol,aggressive,Red
Hatchback,4556,2023-05-03,2024-01-05,247,18230,city,heavy,99.30355254509243,89.07974245195304,2646,5,24.52398993100718,CNG,calm,Orange
Truck,2578,2023-12-28,2024-06-10,165,23412,mixed,medium,83.11479344697348,87.62127844848384,1877,23,16.802337243763272,CNG,normal,Yellow
Sedan,4781,2024-03-29,2024-08-27,151,20968,city,light,84.37691505910101,30.707505275423124,3755,32,12.436193532392041,Diesel,calm,Yellow
Hatchback,5102,2023-11-28,2024-11-26,364,35933,highway,medium,88.81837295183944,37.12033810075812,1903,24,37.61065001709559,CNG,normal,Red
Sedan,6299,2024-08-11,2024-10-15,65,12858,mixed,light,75.08273832126346,41.89743113832368,2868,30,34.57335836747255,Diesel,calm,Light-Green
LCV,3402,2023-08-31,2024-08-24,359,21566,city,heavy,113.97208776116807,45.56679383013143,2399,33,24.30201691273649,Diesel,calm,Red
Hatchback,3587,2024-03-13,2024-07-14,123,14663,mixed,heavy,72.48211206017812,89.0701184420085,1514,37,17.84469695074664,CNG,normal,Yellow
Hatchback,2117,2024-07-30,2024-08-01,2,86,mixed,medium,90.41875847371449,96.93272128616512,3961,28,32.527114203165134,CNG,normal,Green
Truck,2510,2024-09-25,2024-10-26,31,5171,mixed,light,129.7495747696084,90.90084363521092,2250,15,31.13956538520353,Diesel,calm,Light-Green
Bus,4465,2023-12-28,2024-10-08,285,20755,offroad,medium,126.55034798290674,25.24923819144216,2496,33,40.399245191152914,Petrol,calm,Red
LCV,1435,2023-11-13,2024-10-15,337,61129,city,light,119.60750248191638,96.85783448263633,1552,28,42.985534121986255,Diesel,aggressive,Red
LCV,2963,2024-02-25,2024-05-02,67,12957,offroad,heavy,113.3890239737276,91.8062941794272,1978,17,10.145942693241361,Petrol,aggressive,Yellow
Hatchback,3475,2024-02-23,2024-04-02,39,6317,highway,heavy,70.2876206104648,89.3891312298861,2892,9,36.20787380399574,Diesel,aggressive,Light-Green
LCV,2090,2023-07-19,2024-08-14,392,40511,city,medium,127.83236425112705,66.27107448243969,2494,24,33.169808797875305,Petrol,normal,Red
Truck,5284,2024-04-03,2024-12-10,251,39060,offroad,medium,88.17031930191888,48.435811992201906,2551,14,19.124462650539808,Diesel,aggressive,Orange
Hatchback,2651,2023-05-28,2024-05-24,362,55062,city,medium,73.16332857036211,90.77267031591518,1796,27,25.489082105323583,Diesel,aggressive,Red
LCV,7111,2023-06-23,2024-04-22,304,52950,city,light,113.53042974638561,60.729574627946576,3444,20,31.663522191623787,Petrol,aggressive,Red
Bus,5710,2024-05-07,2024-08-13,98,1268,highway,medium,98.1832008696446,22.64982321491682,3759,32,42.36781109137968,Petrol,normal,Yellow
Hatchback,5480,2023-10-18,2024-06-21,247,13223,mixed,medium,117.73008397319646,42.54345479415437,1986,34,19.44067923015472,Diesel,calm,Orange
Sedan,1406,2023-09-27,2024-07-23,300,45598,mixed,heavy,87.42647367839848,68.39874081465427,1931,35,14.006680480892776,Diesel,aggressive,Dark-Orange
Truck,5645,2024-10-24,2024-11-12,19,2528,mixed,heavy,78.22170799428747,98.13688778240277,1749,30,19.516909814193045,Diesel,normal,Green
LCV,5328,2023-03-05,2024-03-16,377,33799,mixed,medium,90.75536226527223,69.74721913296891,2329,33,30.431654592683255,Petrol,aggressive,Red
Bus,4348,2024-04-20,2024-05-20,30,2555,offroad,light,108.88249698557473,29.436838853991716,2473,26,32.71859144998112,CNG,normal,Green
SUV,3725,2023-09-18,2024-05-05,230,8339,city,heavy,73.64984860844766,58.14910968656748,1729,14,39.985790399520226,CNG,aggressive,Orange
Sedan,2251,2024-03-24,2024-09-24,184,20605,mixed,medium,106.5475353150401,71.31452299461316,2060,8,38.80654490268789,Petrol,calm,Orange
Truck,4328,2024-04-30,2024-08-20,112,7660,highway,light,121.68868110650482,20.27733892886367,3992,9,32.661912405679615,Petrol,aggressive,Orange
LCV,3708,2024-09-14,2024-12-22,99,19181,highway,light,91.51689401365194,57.00887613822857,1918,18,14.706646606578133,Petrol,normal,Yellow
Sedan,7951,2023-09-16,2024-07-03,291,24550,city,medium,81.73114622438405,86.00107909512613,3711,14,37.3515575520782,Petrol,normal,Dark-Orange
Hatchback,1522,2023-12-24,2024-12-12,354,39317,offroad,medium,108.01949739170402,33.478494611499826,1977,21,42.964954284425424,Petrol,calm,Red
Sedan,7120,2024-02-19,2024-10-07,231,42382,mixed,medium,121.0323335441402,38.59355691684613,1961,21,22.18455468501465,CNG,calm,Orange
Sedan,3954,2024-07-14,2024-08-10,27,674,mixed,heavy,103.76915716577987,46.59790419444814,2918,31,20.21696866854453,Diesel,normal,Green
Sedan,3248,2024-04-23,2024-12-11,232,33943,mixed,light,125.3831118171211,59.09886346940087,3075,21,24.431088546955934,Petrol,calm,Orange
Truck,6108,2023-09-15,2024-08-14,334,30523,city,light,102.66105849678615,57.674283673365146,2006,13,20.891368339457827,Diesel,aggressive,Red
SUV,3923,2023-12-01,2024-12-27,392,66505,mixed,medium,117.97982526841896,77.31167376491064,3125,31,44.616195576540754,Petrol,normal,Red
Sedan,1339,2023-10-14,2024-11-01,384,35603,offroad,heavy,76.62525860853496,98.7321461934177,1200,33,25.603739835356613,Petrol,aggressive,Red
Bus,2556,2023-03-31,2024-04-25,391,69016,offroad,heavy,83.7079848068778,76.71098007426632,3661,18,41.73496277377424,Petrol,calm,Red
Sedan,2595,2023-09-12,2024-06-09,271,52138,city,medium,82.91472560527754,40.29354122999766,3487,34,44.74520494879313,CNG,aggressive,Dark-Orange
Sedan,1413,2024-11-13,2024-12-05,22,486,offroad,heavy,89.88462957996809,40.246638734370315,2293,13,38.87986093273833,Petrol,aggressive,Light-Green
Truck,7569,2024-07-22,2024-10-27,97,17730,highway,medium,119.47917909415607,32.52776983057135,3128,18,27.595625037795028,Diesel,aggressive,Orange
LCV,2236,2023-07-26,2024-04-13,262,4699,city,medium,113.5969773839304,28.52178149051518,3945,26,24.434643544042007,Diesel,calm,Dark-Orange
LCV,7698,2023-05-31,2024-05-24,359,46392,city,medium,84.09702049429298,75.50916004560516,2554,30,12.435070424471267,Diesel,normal,Red
Hatchback,2136,2024-04-28,2024-08-05,99,10763,highway,heavy,81.13539371080314,88.34004263767743,2453,28,10.555310570122764,Petrol,normal,Yellow
Truck,2373,2023-10-25,2024-11-23,395,36497,offroad,heavy,115.8958638692376,80.26768330095337,3658,20,33.92199520793757,Petrol,aggressive,Red
Bus,7245,2024-07-10,2024-09-18,70,1143,city,light,89.5211652690062,49.37584383720133,2728,31,35.55895801213364,Petrol,normal,Light-Green
SUV,2103,2023-11-16,2024-06-11,208,33121,city,medium,119.5647023290428,26.843684566106056,3197,37,33.25191693061379,Petrol,aggressive,Dark-Orange
SUV,5798,2023-12-11,2024-08-04,237,33405,offroad,heavy,88.48902421206188,95.6030424922637,3261,20,10.168068625330875,Petrol,calm,Dark-Orange
Hatchback,4062,2023-09-02,2024-08-03,336,25513,city,medium,93.27572417511006,58.42732105950432,3079,30,19.164868463809164,Petrol,calm,Red
Bus,6373,2023-11-25,2024-11-08,349,50836,city,light,122.51058834121955,39.453416413944794,1553,38,26.339333921864895,Diesel,normal,Red
Bus,7233,2024-03-31,2024-04-26,26,1515,mixed,heavy,120.86025626201344,50.238370885494504,3777,22,35.319746671681074,Petrol,calm,Light-Green
LCV,5108,2023-09-26,2024-03-19,175,10470,offroad,medium,90.89369628630477,90.48938820292261,3382,15,27.222732208195037,CNG,normal,Yellow
SUV,7165,2023-02-08,2024-01-11,337,4861,highway,light,90.929749690405,39.439441863314016,2510,8,41.127534144647434,CNG,normal,Red
LCV,6929,2023-10-10,2024-03-25,167,3213,highway,heavy,104.02530591672623,58.81730806459853,3574,20,17.289324397335445,CNG,aggressive,Orange
Sedan,3128,2023-11-22,2024-03-09,108,8643,mixed,light,91.59913601523857,20.175984709312516,2949,35,39.10235089997984,Diesel,aggressive,Yellow
Bus,5110,2024-09-30,2024-12-19,80,4978,city,light,79.18703003650725,77.94621506634321,3450,38,31.881649838662593,CNG,calm,Light-Green
Hatchback,3296,2023-06-19,2024-04-09,295,38990,offroad,medium,116.61292881048061,78.34274139416178,2109,24,20.559684459700364,Petrol,aggressive,Red
SUV,7583,2023-05-30,2024-02-16,262,45431,offroad,light,120.14237643859934,58.37842367717779,1909,38,26.541678998696657,Diesel,calm,Orange
Sedan,7989,2023-07-10,2024-05-11,306,59797,highway,heavy,102.31163290750632,57.68816277220884,2095,11,21.36964363550598,Petrol,calm,Dark-Orange
SUV,1537,2023-09-28,2024-04-17,202,21347,highway,light,113.81022595745159,29.936976185206117,3415,5,11.569482832755462,Diesel,normal,Dark-Orange
Bus,7772,2024-02-13,2024-11-22,283,34669,offroad,light,84.65227517551726,91.21550974676498,1993,18,20.423231670232013,Petrol,normal,Dark-Orange
Bus,4421,2024-05-10,2024-09-15,128,25239,offroad,light,115.57034881254269,67.63335628326573,3898,25,31.92299311992827,Petrol,aggressive,Orange
Hatchback,7917,2024-03-26,2024-04-24,29,3960,city,heavy,121.25425688926518,37.08549412753672,3882,34,20.071167858164408,Diesel,aggressive,Light-Green
Hatchback,3258,2023-11-04,2024-04-23,171,29772,mixed,heavy,88.16422555877418,64.73770661453167,3897,14,18.379892250821563,Diesel,aggressive,Orange
Bus,2078,2023-07-29,2024-06-23,330,49482,mixed,medium,108.03854205985776,48.09417999336762,2201,11,43.80362686158333,Diesel,normal,Dark-Orange
Sedan,2679,2024-03-17,2024-04-28,42,6872,highway,medium,107.54840871933416,99.92160368196805,3589,39,10.554448420638582,Petrol,aggressive,Light-Green
LCV,3700,2024-11-18,2024-11-19,1,61,highway,light,118.42618517004158,21.434227222989275,3916,18,12.245939992278696,CNG,aggressive,Light-Green
Truck,1803,2023-03-31,2024-03-26,361,55860,mixed,heavy,112.38538170529247,91.26692507813192,1443,37,36.75288641682533,CNG,calm,Red
LCV,1424,2023-11-17,2024-08-27,284,54544,highway,heavy,113.6619949569868,81.11982557802285,1945,34,12.306720686936078,Petrol,calm,Dark-Orange
Sedan,2575,2024-09-04,2024-10-01,27,3541,city,heavy,90.57604297384987,64.29784382139465,3097,28,41.51601896417624,CNG,aggressive,Light-Green
SUV,5347,2024-05-25,2024-07-18,54,5524,city,heavy,117.21890957302097,49.27730549475888,3776,34,34.29072940317067,CNG,aggressive,Yellow
Sedan,1233,2024-09-04,2024-12-21,108,1886,highway,medium,114.00895440991542,77.01063919003292,3160,7,35.25457155004979,Diesel,aggressive,Orange
SUV,3328,2024-09-23,2024-12-07,75,12932,mixed,heavy,91.50802554411004,29.84811746056578,1870,30,28.210989907608695,Diesel,calm,Light-Green
SUV,4055,2023-11-20,2024-06-26,219,4284,mixed,light,128.1802398174738,47.198147817249385,2050,13,12.219169568911708,Diesel,aggressive,Orange
Truck,7555,2023-12-19,2024-06-15,179,1821,city,light,120.676973900153,91.08370893436822,1401,31,10.836269166616612,CNG,calm,Yellow
Bus,5398,2024-02-27,2024-11-01,248,16074,offroad,medium,102.59221879129242,47.67042781425324,1437,40,20.790332640231206,CNG,normal,Orange
Sedan,6074,2024-04-10,2024-12-28,262,31410,offroad,medium,114.46505785517942,88.68336641672396,1993,26,10.853998107931563,Petrol,normal,Orange
SUV,3134,2024-04-09,2024-11-25,230,14535,highway,medium,103.91794445532237,97.60776485241456,1801,32,15.28439923336122,Petrol,aggressive,Orange
LCV,1362,2023-04-28,2024-01-13,260,37449,highway,medium,124.30166435155564,55.976594509733395,3540,15,34.64222132947046,CNG,aggressive,Dark-Orange
LCV,2813,2024-09-03,2024-10-13,40,4778,mixed,light,103.20973656580739,27.21685875910948,1477,27,37.01612306378189,CNG,calm,Light-Green
LCV,5752,2024-04-02,2024-04-21,19,1909,city,medium,80.41619874517232,45.888857258576806,3801,22,20.16135696056795,CNG,normal,Green
SUV,7001,2024-03-31,2024-05-15,45,7151,city,medium,87.79628059761146,75.85975823515624,3189,14,25.28930323739634,Petrol,normal,Light-Green
Hatchback,3226,2024-01-11,2024-05-25,135,14013,mixed,light,91.63697944832688,84.95349729262455,1995,6,44.58252626498161,Diesel,aggressive,Yellow
Sedan,3762,2023-12-28,2024-01-20,23,2104,highway,medium,114.41593337494052,40.118060221861384,2215,30,23.21287456958939,Petrol,calm,Green
Hatchback,7501,2024-02-08,2024-06-10,123,9168,highway,light,111.93858163169273,27.67102670158815,2900,37,27.940601923345636,Petrol,aggressive,Orange
Truck,4053,2024-05-26,2024-07-26,61,8229,offroad,light,127.84516371181832,75.26038522352209,2382,9,41.425841390725324,CNG,calm,Light-Green
Bus,1717,2024-03-12,2024-12-14,277,32845,highway,heavy,96.86223671013755,56.54631302233831,3355,33,28.231527197110363,Petrol,calm,Dark-Orange
LCV,7373,2024-01-26,2024-10-20,268,42184,offroad,medium,120.1290853300037,49.52549049929851,2060,33,18.722044039057312,CNG,calm,Orange
Bus,6915,2023-07-17,2024-03-03,230,11394,city,light,120.81941894130057,57.32407847573772,2468,38,16.77114086516602,Petrol,calm,Orange
Sedan,7619,2024-01-02,2024-03-01,59,10725,offroad,heavy,73.3719143873508,27.96973282293535,2769,11,30.01042793995006,CNG,normal,Yellow
Bus,5028,2023-09-25,2024-10-20,391,67840,highway,heavy,74.81265937626323,62.327558806467,1790,9,23.55779742080982,Petrol,calm,Red
SUV,6592,2023-05-14,2024-06-13,396,24036,mixed,heavy,79.50723693872524,35.09261839119673,2348,31,23.811377596523933,Petrol,aggressive,Red
SUV,3411,2024-01-11,2024-03-17,66,3033,offroad,medium,124.22273801993896,95.59205483241111,2351,18,14.780658834518134,Diesel,calm,Light-Green
LCV,7538,2024-06-19,2024-09-21,94,13004,city,light,76.05541857013625,72.06622951795134,3666,21,44.68299782064187,Diesel,aggressive,Yellow
Bus,1584,2024-06-10,2024-06-10,0,0,highway,medium,71.22146679792748,93.83431415042372,3595,12,10.600820981936065,Diesel,calm,Green
Bus,2356,2024-04-06,2024-09-11,158,27582,highway,light,126.27760318268898,31.164594738129452,2232,36,14.259342102213553,CNG,normal,Yellow
LCV,2863,2023-09-30,2024-01-18,110,18298,mixed,medium,129.72480500255725,86.67368075591047,3998,7,44.34077843412427,CNG,normal,Yellow
Hatchback,6126,2024-05-29,2024-09-15,109,15122,city,heavy,84.2420955995607,87.49112782666936,2542,25,10.93043519941886,Petrol,normal,Yellow
Bus,3852,2024-03-31,2024-09-14,167,19330,offroad,medium,125.83217001419825,96.73239673514868,3291,15,20.36872979701283,CNG,normal,Orange
Hatchback,2891,2024-11-02,2024-11-22,20,3224,offroad,light,119.02910741840876,98.21845637390469,1731,40,18.4836928230574,Diesel,calm,Green
Bus,3806,2024-05-13,2024-08-28,107,10453,city,heavy,108.8204663165058,81.67234343075387,2828,25,22.924431587748003,Diesel,normal,Yellow
Truck,1691,2023-12-14,2024-07-28,227,17470,city,light,104.52981556211603,40.33557810594161,1804,17,16.35101213526726,Diesel,calm,Orange
Hatchback,7590,2024-08-29,2024-10-23,55,3314,highway,light,120.0459880542644,91.79369596866935,3169,32,19.809954507590223,CNG,calm,Light-Green
Hatchback,7010,2023-08-03,2024-01-08,158,17054,highway,medium,112.01793668003208,95.44393994585597,2041,35,28.949133108224434,Petrol,aggressive,Yellow
